date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-01-31,BKK,arrival,05:10,KTM Kathmandu,TG310,,3h 30m,05:10 | Thai Airways | KTM Kathmandu | TG310 | 3h 30m | DETAILS,2026-01-28T09:51:10.698092
2026-01-31,BKK,arrival,05:10,LHE Lahore,TG346,,4h 25m,05:10 | Thai Airways | LHE Lahore | TG346 | 4h 25m | DETAILS,2026-01-28T09:51:10.767678
2026-01-31,BKK,arrival,05:20,IST Istanbul,TG901,,8h 50m,05:20 | Thai Airways | IST Istanbul | TG901 | 8h 50m | DETAILS,2026-01-28T09:51:10.839198
2026-01-31,BKK,arrival,05:25,HND Tokyo,TG661,,7h 5m,05:25 | Thai Airways | HND Tokyo | TG661 | 7h 5m | DETAILS,2026-01-28T09:51:10.932933
2026-01-31,BKK,arrival,05:30,DAC Dhaka,TG340,,2h 30m,05:30 | Thai Airways | DAC Dhaka | TG340 | 2h 30m | DETAILS,2026-01-28T09:51:11.043582
2026-01-31,BKK,arrival,05:30,PKX Beijing,VZ3719,,5h 15m,05:30 | Vietjet Thailand | PKX Beijing | VZ3719 | 5h 15m | DETAILS,2026-01-28T09:51:11.166540
2026-01-31,BKK,arrival,05:40,MEL Melbourne,TG462,,9h 10m,05:40 | Thai Airways | MEL Melbourne | TG462 | 9h 10m | DETAILS,2026-01-28T09:51:11.279688
2026-01-31,BKK,arrival,05:45,AUH Abu Dhabi,EY408,,6h 5m,05:45 | Etihad | AUH Abu Dhabi | EY408 | 6h 5m | DETAILS,2026-01-28T09:51:11.391824
2026-01-31,BKK,arrival,05:45,ARN Stockholm,TG961,,10h 45m,05:45 | Thai Airways | ARN Stockholm | TG961 | 10h 45m | DETAILS,2026-01-28T09:51:11.470680
2026-01-31,BKK,arrival,05:50,CCU Kolkata,TG314,,2h 25m,05:50 | Thai Airways | CCU Kolkata | TG314 | 2h 25m | DETAILS,2026-01-28T09:51:11.561537
2026-01-31,BKK,arrival,05:55,MAA Chennai,TG338,,3h 25m,05:55 | Thai Airways | MAA Chennai | TG338 | 3h 25m | DETAILS,2026-01-28T09:51:11.644111
2026-01-31,BKK,arrival,05:55,MXP Milan,TG941,,10h 50m,05:55 | Thai Airways | MXP Milan | TG941 | 10h 50m | DETAILS,2026-01-28T09:51:11.715498
2026-01-31,BKK,arrival,06:00,CDG Paris,TG931,,11h 30m,06:00 | Thai Airways | CDG Paris | TG931 | 11h 30m | DETAILS,2026-01-28T09:51:11.784393
2026-01-31,BKK,arrival,06:05,HEL Helsinki,AY141,,11h 15m,06:05 | Finnair | HEL Helsinki | AY141 | 11h 15m | DETAILS,2026-01-28T09:51:11.855975
2026-01-31,BKK,arrival,06:05,DEL Delhi,TG316,,4h 15m,06:05 | Thai Airways | DEL Delhi | TG316 | 4h 15m | DETAILS,2026-01-28T09:51:11.931124
2026-01-31,BKK,arrival,06:10,BRU Brussels,TG935,,11h 0m,06:10 | Thai Airways | BRU Brussels | TG935 | 11h 0m | DETAILS,2026-01-28T09:51:12.004211
2026-01-31,BKK,arrival,06:10,CMB Colombo,TG308,,3h 40m,06:10 | Thai Airways | CMB Colombo | TG308 | 3h 40m | DETAILS,2026-01-28T09:51:12.091921
2026-01-31,BKK,arrival,06:10,KHI Karachi,TG342,,4h 35m,06:10 | Thai Airways | KHI Karachi | TG342 | 4h 35m | DETAILS,2026-01-28T09:51:12.171830
2026-01-31,BKK,arrival,06:10,MUC Munich,TG925,,10h 35m,06:10 | Thai Airways | MUC Munich | TG925 | 10h 35m | DETAILS,2026-01-28T09:51:12.264742
2026-01-31,BKK,arrival,06:10,ZRH Zurich,TG971,,10h 55m,06:10 | Thai Airways | ZRH Zurich | TG971 | 10h 55m | DETAILS,2026-01-28T09:51:12.372263
2026-01-31,BKK,arrival,06:15,DOH Doha,QR830,,6h 35m,06:15 | Qatar Airways | DOH Doha | QR830 | 6h 35m | DETAILS,2026-01-28T09:51:12.483533
2026-01-31,BKK,arrival,06:15,ISB Islamabad,TG350,,4h 45m,06:15 | Thai Airways | ISB Islamabad | TG350 | 4h 45m | DETAILS,2026-01-28T09:51:12.597753
2026-01-31,BKK,arrival,06:15,LHR London,TG911,,11h 25m,06:15 | Thai Airways | LHR London | TG911 | 11h 25m | DETAILS,2026-01-28T09:51:12.699170
2026-01-31,BKK,arrival,06:20,CPH Copenhagen,TG951,,10h 30m,06:20 | Thai Airways | CPH Copenhagen | TG951 | 10h 30m | DETAILS,2026-01-28T09:51:12.816629
2026-01-31,BKK,arrival,06:20,OSL Oslo,TG955,,11h 0m,06:20 | Thai Airways | OSL Oslo | TG955 | 11h 0m | DETAILS,2026-01-28T09:51:12.892994
2026-01-31,BKK,arrival,06:20,CMB Colombo,UL402,,3h 35m,06:20 | SriLankan Airlines | CMB Colombo | UL402 | 3h 35m | DETAILS,2026-01-28T09:51:12.965123
2026-01-31,BKK,arrival,06:25,BLR Bengaluru,TG326,,3h 45m,06:25 | Thai Airways | BLR Bengaluru | TG326 | 3h 45m | DETAILS,2026-01-28T09:51:13.039600
2026-01-31,BKK,arrival,06:25,FRA Frankfurt,TG921,,10h 40m,06:25 | Thai Airways | FRA Frankfurt | TG921 | 10h 40m | DETAILS,2026-01-28T09:51:13.118482
2026-01-31,BKK,arrival,06:30,HND Tokyo,NH877,,7h 5m,06:30 | ANA | HND Tokyo | NH877 | 7h 5m | DETAILS,2026-01-28T09:51:13.199905
2026-01-31,BKK,arrival,06:30,HYD Hyderabad,TG330,,3h 30m,06:30 | Thai Airways | HYD Hyderabad | TG330 | 3h 30m | DETAILS,2026-01-28T09:51:13.268664
2026-01-31,BKK,arrival,06:40,DOH Doha,QR838,,6h 35m,06:40 | Qatar Airways | DOH Doha | QR838 | 6h 35m | DETAILS,2026-01-28T09:51:13.338525
2026-01-31,BKK,arrival,06:40,BOM Mumbai,VZ761,,4h 15m,06:40 | Vietjet Thailand | BOM Mumbai | VZ761 | 4h 15m | DETAILS,2026-01-28T09:51:13.416423
2026-01-31,BKK,arrival,06:45,MCT Muscat,WY817,,5h 40m,06:45 | Oman Air | MCT Muscat | WY817 | 5h 40m | DETAILS,2026-01-28T09:51:13.489803
2026-01-31,BKK,arrival,06:50,AMD Ahmedabad,TG344,,4h 15m,06:50 | Thai Airways | AMD Ahmedabad | TG344 | 4h 15m | DETAILS,2026-01-28T09:51:13.565017
2026-01-31,BKK,arrival,07:00,RUN Saint Denis de la Reunion,UU887,,7h 55m,07:00 | Air Austral | RUN Saint Denis de la Reunion | UU887 | 7h 55m | DETAILS,2026-01-28T09:51:13.653979
2026-01-31,BKK,arrival,07:10,AUH Abu Dhabi,EY402,,6h 15m,07:10 | Etihad | AUH Abu Dhabi | EY402 | 6h 15m | DETAILS,2026-01-28T09:51:13.756158
2026-01-31,BKK,arrival,07:10,SHJ Sharjah,G9821,,6h 15m,07:10 | Air Arabia | SHJ Sharjah | G9821 | 6h 15m | DETAILS,2026-01-28T09:51:13.860148
2026-01-31,BKK,arrival,07:30,CDG Paris,AF196,,11h 35m,07:30 | Air France | CDG Paris | AF196 | 11h 35m | DETAILS,2026-01-28T09:51:13.936197
2026-01-31,BKK,arrival,07:30,MCT Muscat,OV463,,6h 0m,07:30 | Salam Air | MCT Muscat | OV463 | 6h 0m | DETAILS,2026-01-28T09:51:14.040844
2026-01-31,BKK,arrival,07:35,DXB Dubai,EK374,,6h 0m,07:35 | Emirates | DXB Dubai | EK374 | 6h 0m | DETAILS,2026-01-28T09:51:14.109861
2026-01-31,BKK,arrival,07:40,NOU Noumea,SB500,,10h 10m,07:40 | Aircalin | NOU Noumea | SB500 | 10h 10m | DETAILS,2026-01-28T09:51:14.179953
2026-01-31,BKK,arrival,07:45,DEL Delhi,TG336,,4h 0m,07:45 | Thai Airways | DEL Delhi | TG336 | 4h 0m | DETAILS,2026-01-28T09:51:14.251638
2026-01-31,BKK,arrival,07:50,DEL Delhi,AI2336,,4h 20m,07:50 | Air India | DEL Delhi | AI2336 | 4h 20m | DETAILS,2026-01-28T09:51:14.313851
2026-01-31,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,,1h 20m,07:55 | Vietjet Thailand | CNX Chiang Mai | VZ2105 | 1h 20m | DETAILS,2026-01-28T09:51:14.376089
2026-01-31,BKK,arrival,08:10,FCO Rome,AZ758,,11h 0m,08:10 | ITA Airways | FCO Rome | AZ758 | 11h 0m | DETAILS,2026-01-28T09:51:14.437762
2026-01-31,BKK,arrival,08:10,FRA Frankfurt,DE2364,,11h 5m,08:10 | Condor | FRA Frankfurt | DE2364 | 11h 5m | DETAILS,2026-01-28T09:51:14.511286
2026-01-31,BKK,arrival,08:15,USM Koh Samui,PG102,,1h 15m,08:15 | Bangkok Airways | USM Koh Samui | PG102 | 1h 15m | DETAILS,2026-01-28T09:51:14.601593
2026-01-31,BKK,arrival,08:15,SIN Singapore,TR608,,2h 35m,08:15 | Scoot | SIN Singapore | TR608 | 2h 35m | DETAILS,2026-01-28T09:51:14.672035
2026-01-31,BKK,arrival,08:20,CNX Chiang Mai,FD4101,,1h 15m,08:20 | Thai AirAsia | CNX Chiang Mai | FD4101 | 1h 15m | DETAILS,2026-01-28T09:51:14.755568
2026-01-31,BKK,arrival,08:20,SVO Moscow,SU270,,9h 5m,08:20 | Aeroflot | SVO Moscow | SU270 | 9h 5m | DETAILS,2026-01-28T09:51:14.855123
2026-01-31,BKK,arrival,08:25,SIN Singapore,SQ706,,2h 25m,08:25 | Singapore Airlines | SIN Singapore | SQ706 | 2h 25m | DETAILS,2026-01-28T09:51:14.942465
2026-01-31,BKK,arrival,08:25,BOM Mumbai,TG352,,4h 15m,08:25 | Thai Airways | BOM Mumbai | TG352 | 4h 15m | DETAILS,2026-01-28T09:51:15.025963
2026-01-31,BKK,arrival,08:35,RGN Yangon,UB19,,1h 25m,08:35 | Myanmar National Airlines | RGN Yangon | UB19 | 1h 25m | DETAILS,2026-01-28T09:51:15.105143
2026-01-31,BKK,arrival,08:40,IST Istanbul,TK64,,8h 55m,08:40 | Turkish Airlines | IST Istanbul | TK64 | 8h 55m | DETAILS,2026-01-28T09:51:15.223763
2026-01-31,BKK,arrival,08:50,USM Koh Samui,PG110,,1h 35m,08:50 | Bangkok Airways | USM Koh Samui | PG110 | 1h 35m | DETAILS,2026-01-28T09:51:15.319648
2026-01-31,BKK,arrival,08:50,PEN Penang,TG426,,1h 45m,08:50 | Thai Airways | PEN Penang | TG426 | 1h 45m | DETAILS,2026-01-28T09:51:15.381033
2026-01-31,BKK,arrival,08:55,ALA Almaty,KC931,,6h 40m,08:55 | Air Astana | ALA Almaty | KC931 | 6h 40m | DETAILS,2026-01-28T09:51:15.440081
2026-01-31,BKK,arrival,08:55,VTE Vientiane,QV441,,1h 15m,08:55 | Lao Airlines | VTE Vientiane | QV441 | 1h 15m | DETAILS,2026-01-28T09:51:15.502972
2026-01-31,BKK,arrival,08:55,HKT Phuket,VZ317,,1h 20m,08:55 | Vietjet Thailand | HKT Phuket | VZ317 | 1h 20m | DETAILS,2026-01-28T09:51:15.566268
2026-01-31,BKK,arrival,09:00,DEL Delhi,TG332,,4h 0m,09:00 | Thai Airways | DEL Delhi | TG332 | 4h 0m | DETAILS,2026-01-28T09:51:15.630003
2026-01-31,BKK,arrival,09:10,BLR Bengaluru,6E1055,,3h 55m,09:10 | IndiGo | BLR Bengaluru | 6E1055 | 3h 55m | DETAILS,2026-01-28T09:51:15.696284
2026-01-31,BKK,arrival,09:10,USM Koh Samui,PG104,,1h 15m,09:10 | Bangkok Airways | USM Koh Samui | PG104 | 1h 15m | DETAILS,2026-01-28T09:51:15.755064
2026-01-31,BKK,arrival,09:15,RGN Yangon,8M335,,1h 20m,09:15 | MAI | RGN Yangon | 8M335 | 1h 20m | DETAILS,2026-01-28T09:51:15.816373
2026-01-31,BKK,arrival,09:15,CDG Paris,AF198,,11h 10m,09:15 | Air France | CDG Paris | AF198 | 11h 10m | DETAILS,2026-01-28T09:51:15.884233
2026-01-31,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,,1h 15m,09:15 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ331 | 1h 15m | DETAILS,2026-01-28T09:51:15.978668
2026-01-31,BKK,arrival,09:20,BAH Bahrain,GF152,,6h 35m,09:20 | Gulf Air | BAH Bahrain | GF152 | 6h 35m | DETAILS,2026-01-28T09:51:16.065924
2026-01-31,BKK,arrival,09:20,HKT Phuket,PG270,,1h 35m,09:20 | Bangkok Airways | HKT Phuket | PG270 | 1h 35m | DETAILS,2026-01-28T09:51:16.155206
2026-01-31,BKK,arrival,09:25,KKC Khon Kaen,TG41,,1h 0m,09:25 | Thai Airways | KKC Khon Kaen | TG41 | 1h 0m | DETAILS,2026-01-28T09:51:16.229762
2026-01-31,BKK,arrival,09:35,MFM Macau,NX996,,2h 55m,09:35 | Air Macau | MFM Macau | NX996 | 2h 55m | DETAILS,2026-01-28T09:51:16.337109
2026-01-31,BKK,arrival,09:35,SIN Singapore,TG402,,2h 20m,09:35 | Thai Airways | SIN Singapore | TG402 | 2h 20m | DETAILS,2026-01-28T09:51:16.404533
2026-01-31,BKK,arrival,09:35,UTH Udon Thani,TG3,,1h 5m,09:35 | Thai Airways | UTH Udon Thani | TG3 | 1h 5m | DETAILS,2026-01-28T09:51:16.480019
2026-01-31,BKK,arrival,09:40,HKG Hong Kong,TG603,,2h 45m,09:40 | Thai Airways | HKG Hong Kong | TG603 | 2h 45m | DETAILS,2026-01-28T09:51:16.557999
2026-01-31,BKK,arrival,09:45,USM Koh Samui,PG106,,1h 15m,09:45 | Bangkok Airways | USM Koh Samui | PG106 | 1h 15m | DETAILS,2026-01-28T09:51:16.633341
2026-01-31,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,,1h 5m,09:45 | Thai Airways | UBP Ubon Ratchathani | TG21 | 1h 5m | DETAILS,2026-01-28T09:51:16.707520
2026-01-31,BKK,arrival,09:45,KKC Khon Kaen,VZ211,,1h 5m,09:45 | Vietjet Thailand | KKC Khon Kaen | VZ211 | 1h 5m | DETAILS,2026-01-28T09:51:16.802959
2026-01-31,BKK,arrival,09:50,BOM Mumbai,6E1051,,4h 25m,09:50 | IndiGo | BOM Mumbai | 6E1051 | 4h 25m | DETAILS,2026-01-28T09:51:16.875253
2026-01-31,BKK,arrival,09:50,VIE Vienna,BR62,,9h 55m,09:50 | EVA Air | VIE Vienna | BR62 | 9h 55m | DETAILS,2026-01-28T09:51:16.943830
2026-01-31,BKK,arrival,09:50,TPE Taipei,CI833,,3h 50m,09:50 | China Airlines | TPE Taipei | CI833 | 3h 50m | DETAILS,2026-01-28T09:51:17.014795
2026-01-31,BKK,arrival,09:50,UTH Udon Thani,FD4351,,1h 10m,09:50 | Thai AirAsia | UTH Udon Thani | FD4351 | 1h 10m | DETAILS,2026-01-28T09:51:17.089273
2026-01-31,BKK,arrival,09:55,HKG Hong Kong,UO704,,3h 5m,09:55 | HK Express | HKG Hong Kong | UO704 | 3h 5m | DETAILS,2026-01-28T09:51:17.187902
2026-01-31,BKK,arrival,09:55,CEI Chiang Rai,VZ131,,1h 25m,09:55 | Vietjet Thailand | CEI Chiang Rai | VZ131 | 1h 25m | DETAILS,2026-01-28T09:51:17.294283
2026-01-31,BKK,arrival,09:55,CNX Chiang Mai,VZ101,,1h 20m,09:55 | Vietjet Thailand | CNX Chiang Mai | VZ101 | 1h 20m | DETAILS,2026-01-28T09:51:17.397760
2026-01-31,BKK,arrival,10:00,MNL Manila,5J929,,3h 40m,10:00 | Cebu Pacific | MNL Manila | 5J929 | 3h 40m | DETAILS,2026-01-28T09:51:17.492093
2026-01-31,BKK,arrival,10:00,CEI Chiang Rai,FD4151,,1h 20m,10:00 | Thai AirAsia | CEI Chiang Rai | FD4151 | 1h 20m | DETAILS,2026-01-28T09:51:17.580192
2026-01-31,BKK,arrival,10:00,KBV Krabi,FD4403,,1h 25m,10:00 | Thai AirAsia | KBV Krabi | FD4403 | 1h 25m | DETAILS,2026-01-28T09:51:17.695516
2026-01-31,BKK,arrival,10:00,ARN Stockholm,N0191,,11h 10m,10:00 | Norse | ARN Stockholm | N0191 | 11h 10m | DETAILS,2026-01-28T09:51:17.770772
2026-01-31,BKK,arrival,10:05,HAK Haikou,HU7939,,2h 25m,10:05 | Hainan Airlines | HAK Haikou | HU7939 | 2h 25m | DETAILS,2026-01-28T09:51:17.847550
2026-01-31,BKK,arrival,10:05,AMS Amsterdam,KL843,,11h 5m,10:05 | KLM | AMS Amsterdam | KL843 | 11h 5m | DETAILS,2026-01-28T09:51:17.921704
2026-01-31,BKK,arrival,10:05,KWI Kuwait,KU411,,6h 40m,10:05 | Kuwait Airways | KWI Kuwait | KU411 | 6h 40m | DETAILS,2026-01-28T09:51:17.995217
2026-01-31,BKK,arrival,10:10,CAN Guangzhou,CZ357,,3h 5m,10:10 | China Southern | CAN Guangzhou | CZ357 | 3h 5m | DETAILS,2026-01-28T09:51:18.072712
2026-01-31,BKK,arrival,10:10,THS Sukhothai,PG212,,1h 20m,10:10 | Bangkok Airways | THS Sukhothai | PG212 | 1h 20m | DETAILS,2026-01-28T09:51:18.154112
2026-01-31,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,,2h 15m,10:15 | Malaysia Airlines | KUL Kuala Lumpur | MH784 | 2h 15m | DETAILS,2026-01-28T09:51:18.223601
2026-01-31,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,,1h 35m,10:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN601 | 1h 35m | DETAILS,2026-01-28T09:51:18.300314
2026-01-31,BKK,arrival,10:20,MDL Mandalay,8M337,,1h 50m,10:20 | MAI | MDL Mandalay | 8M337 | 1h 50m | DETAILS,2026-01-28T09:51:18.379222
2026-01-31,BKK,arrival,10:20,XIY Xian,9C6299,,4h 10m,10:20 | Spring Airlines | XIY Xian | 9C6299 | 4h 10m | DETAILS,2026-01-28T09:51:18.476710
2026-01-31,BKK,arrival,10:20,USM Koh Samui,PG108,,1h 35m,10:20 | Bangkok Airways | USM Koh Samui | PG108 | 1h 35m | DETAILS,2026-01-28T09:51:18.585474
2026-01-31,BKK,arrival,10:20,HDY Hat Yai,TG260,,1h 35m,10:20 | Thai Airways | HDY Hat Yai | TG260 | 1h 35m | DETAILS,2026-01-28T09:51:18.727112
2026-01-31,BKK,arrival,10:25,IKT Irkutsk,S76307,,6h 20m,10:25 | S7 Airlines | IKT Irkutsk | S76307 | 6h 20m | DETAILS,2026-01-28T09:51:18.854978
2026-01-31,BKK,arrival,10:25,HKT Phuket,VZ315,,1h 30m,10:25 | Vietjet Thailand | HKT Phuket | VZ315 | 1h 30m | DETAILS,2026-01-28T09:51:18.974067
2026-01-31,BKK,arrival,10:25,KBV Krabi,VZ341,,1h 25m,10:25 | Vietjet Thailand | KBV Krabi | VZ341 | 1h 25m | DETAILS,2026-01-28T09:51:19.046304
2026-01-31,BKK,arrival,10:25,LGW London,Z0791,,11h 25m,10:25 | Norse Atlantic UK | LGW London | Z0791 | 11h 25m | DETAILS,2026-01-28T09:51:19.125388
2026-01-31,BKK,arrival,10:30,SHJ Sharjah,G9823,,6h 15m,10:30 | Air Arabia | SHJ Sharjah | G9823 | 6h 15m | DETAILS,2026-01-28T09:51:19.200910
2026-01-31,BKK,arrival,10:30,KTI Phnom Penh,KR701,,1h 15m,10:30 | Cambodia Airways | KTI Phnom Penh | KR701 | 1h 15m | DETAILS,2026-01-28T09:51:19.280254
2026-01-31,BKK,arrival,10:35,USM Koh Samui,PG122,,1h 15m,10:35 | Bangkok Airways | USM Koh Samui | PG122 | 1h 15m | DETAILS,2026-01-28T09:51:19.352423
2026-01-31,BKK,arrival,10:35,TPE Taipei,TG637,,3h 55m,10:35 | Thai Airways | TPE Taipei | TG637 | 3h 55m | DETAILS,2026-01-28T09:51:19.425254
2026-01-31,BKK,arrival,10:40,CKG Chongqing,HU423,,3h 25m,10:40 | Hainan Airlines | CKG Chongqing | HU423 | 3h 25m | DETAILS,2026-01-28T09:51:19.499794
2026-01-31,BKK,arrival,10:40,TDX Trat,PG302,,1h 0m,10:40 | Bangkok Airways | TDX Trat | PG302 | 1h 0m | DETAILS,2026-01-28T09:51:19.573509
2026-01-31,BKK,arrival,10:40,HDY Hat Yai,VZ321,,1h 30m,10:40 | Vietjet Thailand | HDY Hat Yai | VZ321 | 1h 30m | DETAILS,2026-01-28T09:51:19.648730
2026-01-31,BKK,arrival,10:45,PVG Shanghai,9C8891,,4h 40m,10:45 | Spring Airlines | PVG Shanghai | 9C8891 | 4h 40m | DETAILS,2026-01-28T09:51:19.747889
2026-01-31,BKK,arrival,10:45,TPE Taipei,BR75,,4h 5m,10:45 | EVA Air | TPE Taipei | BR75 | 4h 5m | DETAILS,2026-01-28T09:51:19.853315
2026-01-31,BKK,arrival,10:45,URT Surat Thani,FD4213,,1h 15m,10:45 | Thai AirAsia | URT Surat Thani | FD4213 | 1h 15m | DETAILS,2026-01-28T09:51:19.955298
2026-01-31,BKK,arrival,10:45,ZRH Zurich,LX180,,10h 45m,10:45 | SWISS | ZRH Zurich | LX180 | 10h 45m | DETAILS,2026-01-28T09:51:20.066919
2026-01-31,BKK,arrival,10:45,SGN Ho Chi Minh City,VJ801,,1h 30m,10:45 | VietJet | SGN Ho Chi Minh City | VJ801 | 1h 30m | DETAILS,2026-01-28T09:51:20.162827
2026-01-31,BKK,arrival,10:50,CNX Chiang Mai,TG103,,1h 25m,10:50 | Thai Airways | CNX Chiang Mai | TG103 | 1h 25m | DETAILS,2026-01-28T09:51:20.274674
2026-01-31,BKK,arrival,10:50,KBV Krabi,TG242,,1h 25m,10:50 | Thai Airways | KBV Krabi | TG242 | 1h 25m | DETAILS,2026-01-28T09:51:20.344414
2026-01-31,BKK,arrival,10:55,SZX Shenzhen,CZ8075,,3h 20m,10:55 | China Southern | SZX Shenzhen | CZ8075 | 3h 20m | DETAILS,2026-01-28T09:51:20.419761
2026-01-31,BKK,arrival,10:55,SAI Siem Reap,TG589,,1h 5m,10:55 | Thai Airways | SAI Siem Reap | TG589 | 1h 5m | DETAILS,2026-01-28T09:51:20.486596
2026-01-31,BKK,arrival,11:00,CAN Guangzhou,9C7419,,3h 0m,11:00 | Spring Airlines | CAN Guangzhou | 9C7419 | 3h 0m | DETAILS,2026-01-28T09:51:20.554585
2026-01-31,BKK,arrival,11:00,KBV Krabi,PG262,,1h 25m,11:00 | Bangkok Airways | KBV Krabi | PG262 | 1h 25m | DETAILS,2026-01-28T09:51:20.621779
2026-01-31,BKK,arrival,11:00,CPH Copenhagen,SK973,,11h 0m,11:00 | SAS | CPH Copenhagen | SK973 | 11h 0m | DETAILS,2026-01-28T09:51:20.690965
2026-01-31,BKK,arrival,11:00,SIN Singapore,SQ708,,2h 45m,11:00 | Singapore Airlines | SIN Singapore | SQ708 | 2h 45m | DETAILS,2026-01-28T09:51:20.773431
2026-01-31,BKK,arrival,11:05,KTI Phnom Penh,TG587,,1h 20m,11:05 | Thai Airways | KTI Phnom Penh | TG587 | 1h 20m | DETAILS,2026-01-28T09:51:20.839062
2026-01-31,BKK,arrival,11:10,TPE Taipei,BR67,,4h 5m,11:10 | EVA Air | TPE Taipei | BR67 | 4h 5m | DETAILS,2026-01-28T09:51:20.907332
2026-01-31,BKK,arrival,11:10,SZX Shenzhen,ZH309,,3h 0m,11:10 | Shenzhen Airlines | SZX Shenzhen | ZH309 | 3h 0m | DETAILS,2026-01-28T09:51:20.985180
2026-01-31,BKK,arrival,11:15,HKG Hong Kong,CX717,,3h 5m,11:15 | Cathay Pacific | HKG Hong Kong | CX717 | 3h 5m | DETAILS,2026-01-28T09:51:21.087170
2026-01-31,BKK,arrival,11:15,XMN Xiamen,MF853,,3h 35m,11:15 | XiamenAir | XMN Xiamen | MF853 | 3h 35m | DETAILS,2026-01-28T09:51:21.192254
2026-01-31,BKK,arrival,11:15,ICN Seoul,OZ743,,6h 5m,11:15 | Asiana | ICN Seoul | OZ743 | 6h 5m | DETAILS,2026-01-28T09:51:21.292704
2026-01-31,BKK,arrival,11:15,USM Koh Samui,PG124,,1h 15m,11:15 | Bangkok Airways | USM Koh Samui | PG124 | 1h 15m | DETAILS,2026-01-28T09:51:21.377184
2026-01-31,BKK,arrival,11:20,HKT Phuket,TG202,,1h 30m,11:20 | Thai Airways | HKT Phuket | TG202 | 1h 30m | DETAILS,2026-01-28T09:51:21.487954
2026-01-31,BKK,arrival,11:20,HAN Hanoi,VN611,,2h 5m,11:20 | Vietnam Airlines | HAN Hanoi | VN611 | 2h 5m | DETAILS,2026-01-28T09:51:21.556392
2026-01-31,BKK,arrival,11:25,CAN Guangzhou,CZ8079,,3h 10m,11:25 | China Southern | CAN Guangzhou | CZ8079 | 3h 10m | DETAILS,2026-01-28T09:51:21.646249
2026-01-31,BKK,arrival,11:25,HKG Hong Kong,UA820,,3h 5m,11:25 | United | HKG Hong Kong | UA820 | 3h 5m | DETAILS,2026-01-28T09:51:21.711296
2026-01-31,BKK,arrival,11:25,UTH Udon Thani,VZ201,,1h 15m,11:25 | Vietjet Thailand | UTH Udon Thani | VZ201 | 1h 15m | DETAILS,2026-01-28T09:51:21.776689
2026-01-31,BKK,arrival,11:30,TPE Taipei,BR211,,4h 5m,11:30 | EVA Air | TPE Taipei | BR211 | 4h 5m | DETAILS,2026-01-28T09:51:21.842601
2026-01-31,BKK,arrival,11:35,HKT Phuket,FD4125,,1h 35m,11:35 | Thai AirAsia | HKT Phuket | FD4125 | 1h 35m | DETAILS,2026-01-28T09:51:21.903289
2026-01-31,BKK,arrival,11:35,CNX Chiang Mai,PG216,,1h 25m,11:35 | Bangkok Airways | CNX Chiang Mai | PG216 | 1h 25m | DETAILS,2026-01-28T09:51:21.977207
2026-01-31,BKK,arrival,11:40,SWA Jieyang,CZ8355,,3h 25m,11:40 | China Southern | SWA Jieyang | CZ8355 | 3h 25m | DETAILS,2026-01-28T09:51:22.043877
2026-01-31,BKK,arrival,11:40,SGN Ho Chi Minh City,TG551,,1h 25m,11:40 | Thai Airways | SGN Ho Chi Minh City | TG551 | 1h 25m | DETAILS,2026-01-28T09:51:22.118990
2026-01-31,BKK,arrival,11:40,IST Istanbul,TK52,,9h 25m,11:40 | Turkish Airlines | IST Istanbul | TK52 | 9h 25m | DETAILS,2026-01-28T09:51:22.201175
2026-01-31,BKK,arrival,11:40,YCU Yuncheng,ZH281,,4h 25m,11:40 | Shenzhen Airlines | YCU Yuncheng | ZH281 | 4h 25m | DETAILS,2026-01-28T09:51:22.289058
2026-01-31,BKK,arrival,11:45,AUH Abu Dhabi,EY404,,6h 25m,11:45 | Etihad | AUH Abu Dhabi | EY404 | 6h 25m | DETAILS,2026-01-28T09:51:22.380769
2026-01-31,BKK,arrival,11:45,DOH Doha,QR832,,6h 35m,11:45 | Qatar Airways | DOH Doha | QR832 | 6h 35m | DETAILS,2026-01-28T09:51:22.472663
2026-01-31,BKK,arrival,11:45,IKT Irkutsk,SU658,,6h 35m,11:45 | Aeroflot | IKT Irkutsk | SU658 | 6h 35m | DETAILS,2026-01-28T09:51:22.551695
2026-01-31,BKK,arrival,11:45,CEI Chiang Rai,TG131,,1h 30m,11:45 | Thai Airways | CEI Chiang Rai | TG131 | 1h 30m | DETAILS,2026-01-28T09:51:22.684341
2026-01-31,BKK,arrival,11:50,HGH Hangzhou,JD419,,4h 35m,11:50 | Capital Airlines | HGH Hangzhou | JD419 | 4h 35m | DETAILS,2026-01-28T09:51:22.756815
2026-01-31,BKK,arrival,11:50,HKT Phuket,PG272,,1h 35m,11:50 | Bangkok Airways | HKT Phuket | PG272 | 1h 35m | DETAILS,2026-01-28T09:51:22.824607
