date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-04-06,BKK,arrival,21:15,PEK Beijing,TG615,TG,5h 10m,21:15 | Thai Airways | PEK Beijing | TG615 | 5h 10m | DETAILS,2026-01-30T15:10:37.625808
2026-04-06,BKK,arrival,21:20,ICN Seoul,BX727,BX,6h 30m,21:20 | Air Busan | ICN Seoul | BX727 | 6h 30m | DETAILS,2026-01-30T15:10:37.687608
2026-04-06,BKK,arrival,21:20,CEI Chiang Rai,VZ135,VZ,1h 25m,21:20 | Vietjet Thailand | CEI Chiang Rai | VZ135 | 1h 25m | DETAILS,2026-01-30T15:10:37.756609
2026-04-06,BKK,arrival,21:25,UTH Udon Thani,FD4353,FD,1h 5m,21:25 | Thai AirAsia | UTH Udon Thani | FD4353 | 1h 5m | DETAILS,2026-01-30T15:10:37.817557
2026-04-06,BKK,arrival,21:25,CNX Chiang Mai,PG220,PG,1h 25m,21:25 | Bangkok Airways | CNX Chiang Mai | PG220 | 1h 25m | DETAILS,2026-01-30T15:10:37.880200
2026-04-06,BKK,arrival,21:25,USM Koh Samui,PG190,PG,1h 30m,21:25 | Bangkok Airways | USM Koh Samui | PG190 | 1h 30m | DETAILS,2026-01-30T15:10:37.954522
2026-04-06,BKK,arrival,21:25,KIX Osaka,TG673,TG,5h 50m,21:25 | Thai Airways | KIX Osaka | TG673 | 5h 50m | DETAILS,2026-01-30T15:10:38.016390
2026-04-06,BKK,arrival,21:35,SGN Ho Chi Minh City,TG557,TG,1h 25m,21:35 | Thai Airways | SGN Ho Chi Minh City | TG557 | 1h 25m | DETAILS,2026-01-30T15:10:38.077640
2026-04-06,BKK,arrival,21:35,TPE Taipei,TG635,TG,3h 45m,21:35 | Thai Airways | TPE Taipei | TG635 | 3h 45m | DETAILS,2026-01-30T15:10:38.139330
2026-04-06,BKK,arrival,21:40,NRT Tokyo,ZG51,ZG,6h 40m,21:40 | Zipair | NRT Tokyo | ZG51 | 6h 40m | DETAILS,2026-01-30T15:10:38.207499
2026-04-06,BKK,arrival,21:45,PUS Busan,BX725,BX,5h 45m,21:45 | Air Busan | PUS Busan | BX725 | 5h 45m | DETAILS,2026-01-30T15:10:38.268585
2026-04-06,BKK,arrival,21:45,ICN Seoul,KE651,KE,5h 40m,21:45 | Korean Air | ICN Seoul | KE651 | 5h 40m | DETAILS,2026-01-30T15:10:38.332120
2026-04-06,BKK,arrival,21:45,KBV Krabi,TG250,TG,1h 25m,21:45 | Thai Airways | KBV Krabi | TG250 | 1h 25m | DETAILS,2026-01-30T15:10:38.394328
2026-04-06,BKK,arrival,21:50,HKT Phuket,FD4115,FD,1h 30m,21:50 | Thai AirAsia | HKT Phuket | FD4115 | 1h 30m | DETAILS,2026-01-30T15:10:38.458305
2026-04-06,BKK,arrival,21:50,MFM Macau,NX992,NX,3h 5m,21:50 | Air Macau | MFM Macau | NX992 | 3h 5m | DETAILS,2026-01-30T15:10:38.518669
2026-04-06,BKK,arrival,21:50,USM Koh Samui,PG186,PG,1h 15m,21:50 | Bangkok Airways | USM Koh Samui | PG186 | 1h 15m | DETAILS,2026-01-30T15:10:38.589051
2026-04-06,BKK,arrival,21:55,PVG Shanghai,FM853,FM,4h 35m,21:55 | Shanghai Airlines | PVG Shanghai | FM853 | 4h 35m | DETAILS,2026-01-30T15:10:38.650686
2026-04-06,BKK,arrival,21:55,NRT Tokyo,TG677,TG,6h 30m,21:55 | Thai Airways | NRT Tokyo | TG677 | 6h 30m | DETAILS,2026-01-30T15:10:38.710137
2026-04-06,BKK,arrival,21:55,VTE Vientiane,TG575,TG,1h 25m,21:55 | Thai Airways | VTE Vientiane | TG575 | 1h 25m | DETAILS,2026-01-30T15:10:38.773300
2026-04-06,BKK,arrival,21:55,SIN Singapore,TR614,TR,2h 35m,21:55 | Scoot | SIN Singapore | TR614 | 2h 35m | DETAILS,2026-01-30T15:10:38.835494
2026-04-06,BKK,arrival,22:00,CCU Kolkata,6E1057,6E,2h 45m,22:00 | IndiGo | CCU Kolkata | 6E1057 | 2h 45m | DETAILS,2026-01-30T15:10:38.897780
2026-04-06,BKK,arrival,22:00,CAN Guangzhou,CZ361,CZ,2h 55m,22:00 | China Southern | CAN Guangzhou | CZ361 | 2h 55m | DETAILS,2026-01-30T15:10:38.961050
2026-04-06,BKK,arrival,22:00,KKC Khon Kaen,FD4504,FD,1h 10m,22:00 | Thai AirAsia | KKC Khon Kaen | FD4504 | 1h 10m | DETAILS,2026-01-30T15:10:39.037874
2026-04-06,BKK,arrival,22:05,CRK Angeles,5J943,5J,3h 30m,22:05 | Cebu Pacific | CRK Angeles | 5J943 | 3h 30m | DETAILS,2026-01-30T15:10:39.103192
2026-04-06,BKK,arrival,22:05,KUL Kuala Lumpur,TG418,TG,2h 10m,22:05 | Thai Airways | KUL Kuala Lumpur | TG418 | 2h 10m | DETAILS,2026-01-30T15:10:39.166771
2026-04-06,BKK,arrival,22:05,ICN Seoul,TW101,TW,6h 5m,22:05 | T´Way Air | ICN Seoul | TW101 | 6h 5m | DETAILS,2026-01-30T15:10:39.225808
2026-04-06,BKK,arrival,22:05,KBV Krabi,VZ345,VZ,1h 25m,22:05 | Vietjet Thailand | KBV Krabi | VZ345 | 1h 25m | DETAILS,2026-01-30T15:10:39.289071
2026-04-06,BKK,arrival,22:10,KBV Krabi,FD4409,FD,1h 25m,22:10 | Thai AirAsia | KBV Krabi | FD4409 | 1h 25m | DETAILS,2026-01-30T15:10:39.351183
2026-04-06,BKK,arrival,22:10,DPS Denpasar,TG440,TG,4h 10m,22:10 | Thai Airways | DPS Denpasar | TG440 | 4h 10m | DETAILS,2026-01-30T15:10:39.422307
2026-04-06,BKK,arrival,22:10,SIN Singapore,TG410,TG,2h 20m,22:10 | Thai Airways | SIN Singapore | TG410 | 2h 20m | DETAILS,2026-01-30T15:10:39.479326
2026-04-06,BKK,arrival,22:10,CNX Chiang Mai,VZ2107,VZ,1h 20m,22:10 | Vietjet Thailand | CNX Chiang Mai | VZ2107 | 1h 20m | DETAILS,2026-01-30T15:10:39.537799
2026-04-06,BKK,arrival,22:15,KMG Kunming,MU9621,MU,2h 35m,22:15 | China Eastern | KMG Kunming | MU9621 | 2h 35m | DETAILS,2026-01-30T15:10:39.599761
2026-04-06,BKK,arrival,22:15,HDY Hat Yai,TG268,TG,1h 35m,22:15 | Thai Airways | HDY Hat Yai | TG268 | 1h 35m | DETAILS,2026-01-30T15:10:39.672533
2026-04-06,BKK,arrival,22:15,MNL Manila,TG625,TG,3h 20m,22:15 | Thai Airways | MNL Manila | TG625 | 3h 20m | DETAILS,2026-01-30T15:10:39.739032
2026-04-06,BKK,arrival,22:20,USM Koh Samui,PG196,PG,1h 30m,22:20 | Bangkok Airways | USM Koh Samui | PG196 | 1h 30m | DETAILS,2026-01-30T15:10:39.800293
2026-04-06,BKK,arrival,22:20,PER Perth,TG482,TG,7h 0m,22:20 | Thai Airways | PER Perth | TG482 | 7h 0m | DETAILS,2026-01-30T15:10:39.953935
2026-04-06,BKK,arrival,22:30,USM Koh Samui,PG192,PG,1h 30m,22:30 | Bangkok Airways | USM Koh Samui | PG192 | 1h 30m | DETAILS,2026-01-30T15:10:40.051057
2026-04-06,BKK,arrival,22:30,CGK Jakarta,TG436,TG,3h 30m,22:30 | Thai Airways | CGK Jakarta | TG436 | 3h 30m | DETAILS,2026-01-30T15:10:40.146446
2026-04-06,BKK,arrival,22:30,CNX Chiang Mai,TG121,TG,1h 20m,22:30 | Thai Airways | CNX Chiang Mai | TG121 | 1h 20m | DETAILS,2026-01-30T15:10:40.242192
2026-04-06,BKK,arrival,22:30,UTH Udon Thani,TG9,TG,1h 5m,22:30 | Thai Airways | UTH Udon Thani | TG9 | 1h 5m | DETAILS,2026-01-30T15:10:40.342898
2026-04-06,BKK,arrival,22:30,TPE Taipei,VZ569,VZ,3h 45m,22:30 | Vietjet Thailand | TPE Taipei | VZ569 | 3h 45m | DETAILS,2026-01-30T15:10:40.449607
2026-04-06,BKK,arrival,22:35,RGN Yangon,8M372,8M,1h 20m,22:35 | MAI | RGN Yangon | 8M372 | 1h 20m | DETAILS,2026-01-30T15:10:40.544358
2026-04-06,BKK,arrival,22:35,HAN Hanoi,TG565,TG,1h 50m,22:35 | Thai Airways | HAN Hanoi | TG565 | 1h 50m | DETAILS,2026-01-30T15:10:40.649012
2026-04-06,BKK,arrival,22:35,KTI Phnom Penh,TG585,TG,1h 20m,22:35 | Thai Airways | KTI Phnom Penh | TG585 | 1h 20m | DETAILS,2026-01-30T15:10:40.740439
2026-04-06,BKK,arrival,22:40,PUS Busan,LJ21,LJ,5h 35m,22:40 | Jin Air | PUS Busan | LJ21 | 5h 35m | DETAILS,2026-01-30T15:10:40.839083
2026-04-06,BKK,arrival,22:40,MNL Manila,PR732,PR,3h 30m,22:40 | PAL | MNL Manila | PR732 | 3h 30m | DETAILS,2026-01-30T15:10:40.941637
2026-04-06,BKK,arrival,22:55,HKT Phuket,TG222,TG,1h 35m,22:55 | Thai Airways | HKT Phuket | TG222 | 1h 35m | DETAILS,2026-01-30T15:10:41.037600
2026-04-06,BKK,arrival,23:00,PEK Beijing,HU7995,HU,5h 0m,23:00 | Hainan Airlines | PEK Beijing | HU7995 | 5h 0m | DETAILS,2026-01-30T15:10:41.142848
2026-04-06,BKK,arrival,23:00,NRT Tokyo,JL707,JL,6h 35m,23:00 | JAL | NRT Tokyo | JL707 | 6h 35m | DETAILS,2026-01-30T15:10:41.235257
2026-04-06,BKK,arrival,23:05,KUL Kuala Lumpur,MH796,MH,2h 20m,23:05 | Malaysia Airlines | KUL Kuala Lumpur | MH796 | 2h 20m | DETAILS,2026-01-30T15:10:41.346271
2026-04-06,BKK,arrival,23:10,ICN Seoul,OZ741,OZ,5h 40m,23:10 | Asiana | ICN Seoul | OZ741 | 5h 40m | DETAILS,2026-01-30T15:10:41.459290
2026-04-06,BKK,arrival,23:15,HKG Hong Kong,HB295,HB,3h 0m,23:15 | Greater Bay Airlines | HKG Hong Kong | HB295 | 3h 0m | DETAILS,2026-01-30T15:10:41.554174
2026-04-06,BKK,arrival,23:15,HKT Phuket,VZ309,VZ,1h 30m,23:15 | Vietjet Thailand | HKT Phuket | VZ309 | 1h 30m | DETAILS,2026-01-30T15:10:41.652806
2026-04-06,BKK,arrival,23:20,JJN Jinjiang,AQ1435,AQ,4h 20m,23:20 | 9 Air | JJN Jinjiang | AQ1435 | 4h 20m | DETAILS,2026-01-30T15:10:41.775700
2026-04-06,BKK,arrival,23:20,HDY Hat Yai,VZ329,VZ,1h 30m,23:20 | Vietjet Thailand | HDY Hat Yai | VZ329 | 1h 30m | DETAILS,2026-01-30T15:10:41.876785
2026-04-06,BKK,arrival,23:25,HKG Hong Kong,EK385,EK,3h 15m,23:25 | Emirates | HKG Hong Kong | EK385 | 3h 15m | DETAILS,2026-01-30T15:10:41.974318
2026-04-06,BKK,arrival,23:30,TPE Taipei,BR205,BR,3h 45m,23:30 | EVA Air | TPE Taipei | BR205 | 3h 45m | DETAILS,2026-01-30T15:10:42.068345
2026-04-06,BKK,arrival,23:30,CNX Chiang Mai,FD4117,FD,1h 25m,23:30 | Thai AirAsia | CNX Chiang Mai | FD4117 | 1h 25m | DETAILS,2026-01-30T15:10:42.166221
2026-04-06,BKK,arrival,23:30,CKG Chongqing,OQ2361,OQ,3h 15m,23:30 | Chongqing Airlines | CKG Chongqing | OQ2361 | 3h 15m | DETAILS,2026-01-30T15:10:42.260802
2026-04-06,BKK,arrival,23:30,HKT Phuket,PG280,PG,1h 35m,23:30 | Bangkok Airways | HKT Phuket | PG280 | 1h 35m | DETAILS,2026-01-30T15:10:42.404345
2026-04-06,BKK,arrival,23:40,HKT Phuket,FD4420,FD,1h 25m,23:40 | Thai AirAsia | HKT Phuket | FD4420 | 1h 25m | DETAILS,2026-01-30T15:10:42.495316
2026-04-06,BKK,arrival,23:40,ICN Seoul,KE659,KE,5h 55m,23:40 | Korean Air | ICN Seoul | KE659 | 5h 55m | DETAILS,2026-01-30T15:10:42.572462
2026-04-06,BKK,arrival,23:50,PUS Busan,7C2551,7C,5h 50m,23:50 | Jeju Air | PUS Busan | 7C2551 | 5h 50m | DETAILS,2026-01-30T15:10:42.660379
2026-04-06,BKK,arrival,23:50,HKG Hong Kong,CX617,CX,3h 0m,23:50 | Cathay Pacific | HKG Hong Kong | CX617 | 3h 0m | DETAILS,2026-01-30T15:10:42.742211
2026-04-06,BKK,arrival,23:50,AUH Abu Dhabi,EY400,EY,6h 35m,23:50 | Etihad | AUH Abu Dhabi | EY400 | 6h 35m | DETAILS,2026-01-30T15:10:42.832075
2026-04-06,BKK,arrival,23:50,CNX Chiang Mai,VZ119,VZ,1h 20m,23:50 | Vietjet Thailand | CNX Chiang Mai | VZ119 | 1h 20m | DETAILS,2026-01-30T15:10:42.923752
2026-04-06,BKK,arrival,23:55,KIX Osaka,MM91,MM,6h 25m,23:55 | Peach Aviation | KIX Osaka | MM91 | 6h 25m | DETAILS,2026-01-30T15:10:43.233271
2026-04-06,BKK,arrival,23:55,NRT Tokyo,NH805,NH,6h 45m,23:55 | ANA | NRT Tokyo | NH805 | 6h 45m | DETAILS,2026-01-30T15:10:43.326678
